,,,,,,,,,,,
,,,,,,,,,,,
Sample: 6: A02_MS9_539044.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_MS9_539044.fsa,Green,273.1,15711,96748,274,274,0.8,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 7: A02_CHIP-19_539140.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_CHIP-19_539140.fsa,Green,248.6,14636,95894,249,249,0.7,Pass,500,,
A02_CHIP-19_539140.fsa,Green,256.1,13972,82412,256,256,1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 8: A03_m-07-04_539148.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A03_m-07-04_539148.fsa,Green,249,12261,76466,249,249,0.3,Pass,500,,
A03_m-07-04_539148.fsa,Green,269.7,10791,64421,271,271,1.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 9: A03_MS17_539052.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A03_MS17_539052.fsa,Green,249.3,12135,72310,249,249,0,Pass,500,,
A03_MS17_539052.fsa,Green,277.4,8686,47633,278,278,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 10: A04_MS25_539060.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A04_MS25_539060.fsa,Green,255.1,17065,119886,256,256,0,Pass,500,[<SAT (Repaired)><Confirmed>],SR
A04_MS25_539060.fsa,Green,281.5,18042,112281,281,281,0.3,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 11: A04_INHS-25558_539156.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 12: A05_MS33_539068.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A05_MS33_539068.fsa,Green,275.5,13979,77918,274,274,1,Pass,500,[<Confirmed><Inserted>],
A05_MS33_539068.fsa,Green,277.5,13878,78018,278,278,1,Pass,500,[<Confirmed><Inserted>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 13: A05_TIPP6_539164.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A05_TIPP6_539164.fsa,Green,245,14332,92981,245,245,0.2,Pass,500,,
A05_TIPP6_539164.fsa,Green,263.4,12934,69895,264,264,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 14: A06_MS41_539076.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A06_MS41_539076.fsa,Green,248.6,17644,122692,249,249,0.7,Pass,500,,
A06_MS41_539076.fsa,Green,269.4,15776,91435,271,271,1.4,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 15: A06_BEF-07212-02_539172.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A06_BEF-07212-02_539172.fsa,Green,244.3,14849,104401,245,245,0.9,Pass,500,,
A06_BEF-07212-02_539172.fsa,Green,272,14796,90777,271,271,1.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 16: A07_237-1_539180.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A07_237-1_539180.fsa,Green,268.1,6331,34931,267,267,0.8,Pass,500,,
A07_237-1_539180.fsa,Green,279.1,5353,29500,278,278,1.5,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 17: A07_PBH-5A_539084.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A07_PBH-5A_539084.fsa,Green,281.2,14194,77638,281,281,0,Pass,500,,
A07_PBH-5A_539084.fsa,Green,296.2,12110,67234,296,296,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 18: A08_PMC-8_539092.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A08_PMC-8_539092.fsa,Green,267.5,3682,19295,267,267,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 19: A08_WI93_539188.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A08_WI93_539188.fsa,Green,248.4,14691,84655,249,249,0.9,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 20: A09_INHS-22893_540997.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 21: A09_Oil-City-A_539100.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A09_Oil-City-A_539100.fsa,Green,265.4,15714,99129,267,267,1.9,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 22: B01_MS2_539037.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B01_MS2_539037.fsa,Green,259.6,9853,53993,260,260,0.2,Pass,500,,
B01_MS2_539037.fsa,Green,263.4,8089,43623,264,264,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 23: B01_Chip-12_539133.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B01_Chip-12_539133.fsa,Green,263.5,8826,48977,264,264,0,Pass,500,,
B01_Chip-12_539133.fsa,Green,277.5,8806,49391,278,278,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 24: B10_ALL8_539109.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B10_ALL8_539109.fsa,Green,255.3,15375,89274,256,256,0.2,Pass,500,,
B10_ALL8_539109.fsa,Green,261.9,16152,110977,264,264,1.6,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 25: B11_ALL16_539117.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B11_ALL16_539117.fsa,Green,264.4,14378,84821,264,264,0.9,Pass,500,,
B11_ALL16_539117.fsa,Green,281.3,11479,60586,281,281,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 26: B12_Chip-04_539125.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B12_Chip-04_539125.fsa,Green,256.6,9662,51639,256,256,1.5,Pass,500,,
B12_Chip-04_539125.fsa,Green,276.2,11004,58895,278,278,1.4,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 27: B02_MS10_539045.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B02_MS10_539045.fsa,Green,240.2,15994,103534,241,241,0.8,Pass,500,[<SAT (Repaired)><Confirmed>],SR
B02_MS10_539045.fsa,Green,276.9,12449,70108,278,278,0.7,Pass,500,[<Confirmed>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 28: B02_Chip-20_539141.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B02_Chip-20_539141.fsa,Green,244.2,12305,73630,245,245,1,Pass,500,,
B02_Chip-20_539141.fsa,Green,272.9,8170,45333,274,274,1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 29: B03_MS18_539053.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B03_MS18_539053.fsa,Green,244.9,10334,63334,245,245,0.3,Pass,500,,
B03_MS18_539053.fsa,Green,273.6,8644,47730,274,274,0.3,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 30: B03_m-07-05_539149.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B03_m-07-05_539149.fsa,Green,255.7,7194,44435,256,256,0.6,Pass,500,,
B03_m-07-05_539149.fsa,Green,259.4,3840,25231,260,260,0.4,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 31: B04_MS26_539061.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B04_MS26_539061.fsa,Green,245.1,17027,119969,245,245,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
B04_MS26_539061.fsa,Green,254.1,17543,117531,256,256,1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 32: B04_A1_539157.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B04_A1_539157.fsa,Green,248.4,5342,33136,249,249,0.9,Pass,500,,
B04_A1_539157.fsa,Green,269.3,4219,24325,271,271,1.5,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 33: B05_UAUC3157_539165.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B05_UAUC3157_539165.fsa,Green,246.9,25199,344804,245,245,1.7,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 34: B05_MS34_539069.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B05_MS34_539069.fsa,Green,254.8,16027,100179,256,256,0.3,Pass,500,,
B05_MS34_539069.fsa,Green,284.8,15431,85037,285,285,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 35: B06_BEF-07212-03_539173.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B06_BEF-07212-03_539173.fsa,Green,245.2,14803,122739,245,245,0,Pass,500,[<Confirmed>],
B06_BEF-07212-03_539173.fsa,Green,249.2,18514,142047,249,249,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 36: B06_MS42_539077.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B06_MS42_539077.fsa,Green,254.2,14801,81041,256,256,0.9,Pass,500,,
B06_MS42_539077.fsa,Green,259.7,14731,88237,260,260,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 37: B07_237-2_539181.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B07_237-2_539181.fsa,Green,251.3,11068,62643,252,252,0.9,Pass,500,,
B07_237-2_539181.fsa,Green,274.8,7855,42383,274,274,0.9,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 38: B07_PMC-1_539085.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B07_PMC-1_539085.fsa,Green,267.8,15817,93841,267,267,0.5,Pass,500,,
B07_PMC-1_539085.fsa,Green,281,14241,81322,281,281,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 39: B08_PMC-9_539093.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B08_PMC-9_539093.fsa,Green,259.8,16539,116031,260,260,0,Pass,500,,
B08_PMC-9_539093.fsa,Green,266.5,16338,99287,267,267,0.8,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 40: B08_WI94_539189.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B08_WI94_539189.fsa,Green,256.2,19028,121509,256,256,1.1,Pass,500,,
B08_WI94_539189.fsa,Green,265.6,16257,102039,267,267,1.7,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 41: B09_INHS-6271_540998.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B09_INHS-6271_540998.fsa,Green,251,1524,10283,252,252,1.2,Pass,240.9,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 42: B09_Oil-City-B-_539101.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
B09_Oil-City-B-_539101.fsa,Green,264.5,9911,54002,264,264,1,Pass,500,,
B09_Oil-City-B-_539101.fsa,Green,279.3,7725,42146,278,278,1.7,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 43: C01_Chip-13_539134.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C01_Chip-13_539134.fsa,Green,240.9,16470,114742,241,241,0.1,Pass,500,[<Confirmed>],
C01_Chip-13_539134.fsa,Green,249.2,16952,103972,249,249,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 44: C01_MS3_539038.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C01_MS3_539038.fsa,Green,253.1,14279,79798,252,252,0.9,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 45: C10_ALL9_539110.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C10_ALL9_539110.fsa,Green,271.3,14646,112085,271,271,0.5,Pass,500,[<Confirmed>],
C10_ALL9_539110.fsa,Green,274.1,17475,253279,274,274,0.2,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 46: C11_ALL17_539118.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C11_ALL17_539118.fsa,Green,275.6,14067,77971,274,274,1.7,Pass,500,,
C11_ALL17_539118.fsa,Green,281.3,12746,70484,281,281,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 47: C12_Chip-05_539126.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C12_Chip-05_539126.fsa,Green,259.7,126,6458,260,260,1,Pass,0,[<Confirmed><Inserted>],LS
C12_Chip-05_539126.fsa,Green,270.5,707,4319,271,271,1,Pass,93.6,[<Confirmed><Inserted>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 48: C02_Chip-21_539142.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C02_Chip-21_539142.fsa,Green,250.4,13232,69182,249,249,1.1,Pass,500,,
C02_Chip-21_539142.fsa,Green,256,12849,68694,256,256,0.9,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 49: C02_MS11_539046.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C02_MS11_539046.fsa,Green,240.3,14811,95632,241,241,0.7,Pass,500,,
C02_MS11_539046.fsa,Green,284.4,9183,50485,285,285,0.5,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 50: C03_MS19_539054.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C03_MS19_539054.fsa,Green,263.2,14434,81966,264,264,0.3,Pass,500,,
C03_MS19_539054.fsa,Green,269.7,14645,87492,271,271,1.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 51: C03_m-07-06_539150.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C03_m-07-06_539150.fsa,Green,256.6,12459,71593,256,256,1.5,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 52: C04_MS27_539062.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C04_MS27_539062.fsa,Green,252.2,16272,113084,252,252,0,Pass,500,,
C04_MS27_539062.fsa,Green,280.5,15726,96188,281,281,0.7,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 53: C04_A2_539158.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C04_A2_539158.fsa,Green,253.9,14574,85570,256,256,1.2,Pass,500,,
C04_A2_539158.fsa,Green,262.4,14353,82457,264,264,1.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 54: C05_MS35_539070.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C05_MS35_539070.fsa,Green,249.2,15599,104089,249,249,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
C05_MS35_539070.fsa,Green,251.2,14279,93074,252,252,1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 55: C05_C219_539166.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C05_C219_539166.fsa,Green,245,20099,136391,245,245,0.2,Pass,500,[<SAT (Repaired)><Confirmed>],SR
C05_C219_539166.fsa,Green,266.1,16676,96605,267,267,1.2,Pass,500,[<Confirmed>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 56: C06_BEF-07212-05_539174.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C06_BEF-07212-05_539174.fsa,Green,268.2,16318,117415,267,267,0.9,Pass,500,,
C06_BEF-07212-05_539174.fsa,Green,273.9,16550,119986,274,274,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 57: C06_MS43_539078.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C06_MS43_539078.fsa,Green,265.5,12621,78341,267,267,1.8,Pass,500,[<SAT (Repaired)><Confirmed>],SR
C06_MS43_539078.fsa,Green,280.5,13237,75274,281,281,0.7,Pass,500,[<Confirmed>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 58: C07_PMC-2_539086.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C07_PMC-2_539086.fsa,Green,249.2,16084,108570,249,249,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
C07_PMC-2_539086.fsa,Green,254.9,13146,85460,256,256,0.2,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 59: C07_237-3_539182.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C07_237-3_539182.fsa,Green,245,14665,103411,245,245,0.2,Pass,500,[<Confirmed>],
C07_237-3_539182.fsa,Green,249.2,14313,88954,249,249,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 60: C08_PMC-10_539094.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C08_PMC-10_539094.fsa,Green,259.8,15570,103278,260,260,0,Pass,500,,
C08_PMC-10_539094.fsa,Green,265.5,14299,82186,267,267,1.8,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 61: C08_WI95_539190.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C08_WI95_539190.fsa,Green,260.6,14442,97097,260,260,0.8,Pass,500,,
C08_WI95_539190.fsa,Green,271.9,15385,100931,271,271,1.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 62: C09_ALL1_539102.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
C09_ALL1_539102.fsa,Green,255.1,13349,71977,256,256,0,Pass,500,,
C09_ALL1_539102.fsa,Green,281.2,11048,60497,281,281,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 63: D01_MS4_539039.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
D01_MS4_539039.fsa,Green,255.1,13120,71253,256,256,0,Pass,500,,
D01_MS4_539039.fsa,Green,258.8,13172,71077,260,260,1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 64: D01_Chip-14_539135.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
D01_Chip-14_539135.fsa,Green,277.5,16659,117739,278,278,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 65: D10_ALL10_539111.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
D10_ALL10_539111.fsa,Green,254.1,15488,104557,256,256,1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
D10_ALL10_539111.fsa,Green,278.5,15615,103118,278,278,0.9,Pass,500,[<Confirmed>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 66: D11_ALL18_539119.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
D11_ALL18_539119.fsa,Green,274.7,8446,50779,274,274,0.8,Pass,500,,
D11_ALL18_539119.fsa,Green,281.2,10409,63421,281,281,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 67: D12_Chip6_539127.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
D12_Chip6_539127.fsa,Green,259.2,12923,77625,260,260,0.6,Pass,500,,
D12_Chip6_539127.fsa,Green,280.7,9051,54379,281,281,0.5,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 68: D02_Meramec-A_539143.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 69: D02_MS12_539047.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
